Timestamp,MPa Pressure,mm Displacement
36274,0.21444281524926667,22.400000000000002
36276,0.21444281524926667,22.400000000000002
36278,0.23277126099706724,22.400000000000002
36280,0.2510997067448678,22.400000000000002
36282,0.2510997067448678,22.400000000000002
36284,0.2510997067448678,22.400000000000002
36286,0.2510997067448678,22.400000000000002
36288,0.21444281524926667,22.400000000000002
36290,0.21444281524926667,22.400000000000002
36292,0.21444281524926667,22.400000000000002
36294,0.23277126099706724,22.400000000000002
36296,0.2510997067448678,22.400000000000002
36298,0.2694281524926684,22.400000000000002
36300,0.2510997067448678,22.400000000000002
36302,0.23277126099706724,22.400000000000002
36304,0.21444281524926667,22.400000000000002
36306,0.21444281524926667,22.400000000000002
36308,0.1961143695014661,22.400000000000002
36310,0.1961143695014661,22.400000000000002
36312,0.21444281524926667,22.400000000000002
36314,0.2510997067448678,22.400000000000002
36316,0.2694281524926684,22.400000000000002
36318,0.2510997067448678,22.400000000000002
36320,0.21444281524926667,22.400000000000002
36322,0.21444281524926667,22.400000000000002
36324,0.1961143695014661,22.400000000000002
36326,0.1961143695014661,22.400000000000002
36328,0.23277126099706724,22.400000000000002
36330,0.2510997067448678,22.400000000000002
36332,0.2510997067448678,22.400000000000002
36334,0.2510997067448678,22.400000000000002
36336,0.21444281524926667,22.400000000000002
36338,0.1961143695014661,22.400000000000002
36340,0.17778592375366553,22.400000000000002
36342,0.1961143695014661,22.400000000000002
36344,0.21444281524926667,22.400000000000002
36346,0.2510997067448678,22.400000000000002
36348,0.2510997067448678,22.400000000000002
36350,0.23277126099706724,22.400000000000002
36352,0.23277126099706724,22.400000000000002
36354,0.21444281524926667,22.400000000000002
36356,0.21444281524926667,22.400000000000002
36358,0.1961143695014661,22.400000000000002
36360,0.21444281524926667,22.400000000000002
36362,0.2510997067448678,22.400000000000002
36364,0.2510997067448678,22.400000000000002
36366,0.2510997067448678,22.400000000000002
36368,0.2510997067448678,22.400000000000002
36370,0.23277126099706724,22.400000000000002
36372,0.21444281524926667,22.400000000000002
36374,0.1961143695014661,22.400000000000002
36376,0.21444281524926667,22.400000000000002
36378,0.2510997067448678,22.400000000000002
36380,0.2510997067448678,22.400000000000002
36382,0.2694281524926684,22.400000000000002
36384,0.2510997067448678,22.400000000000002
36386,0.23277126099706724,22.400000000000002
36388,0.21444281524926667,22.400000000000002
36390,0.17778592375366553,22.400000000000002
36392,0.21444281524926667,22.400000000000002
36395,0.21444281524926667,22.400000000000002
36396,0.21444281524926667,22.400000000000002
36398,0.2510997067448678,22.400000000000002
36400,0.2510997067448678,22.400000000000002
36402,0.21444281524926667,22.400000000000002
36404,0.21444281524926667,22.400000000000002
36406,0.1961143695014661,22.400000000000002
36408,0.1961143695014661,22.400000000000002
36410,0.21444281524926667,22.400000000000002
36412,0.21444281524926667,22.400000000000002
36414,0.2510997067448678,22.400000000000002
36416,0.2510997067448678,22.400000000000002
36418,0.23277126099706724,22.400000000000002
36420,0.23277126099706724,22.400000000000002
36422,0.1961143695014661,22.400000000000002
36424,0.17778592375366553,22.400000000000002
36426,0.1961143695014661,22.400000000000002
36428,0.1961143695014661,22.400000000000002
36430,0.2510997067448678,22.400000000000002
36432,0.2510997067448678,22.400000000000002
36434,0.2510997067448678,22.400000000000002
36436,0.21444281524926667,22.400000000000002
36438,0.21444281524926667,22.400000000000002
36440,0.1961143695014661,22.400000000000002
36442,0.1961143695014661,22.400000000000002
36444,0.21444281524926667,22.400000000000002
36446,0.23277126099706724,22.400000000000002
36448,0.2510997067448678,22.400000000000002
36450,0.23277126099706724,22.400000000000002
36452,0.2510997067448678,22.400000000000002
36454,0.21444281524926667,22.400000000000002
36456,0.1961143695014661,22.400000000000002
36458,0.1961143695014661,22.400000000000002
36460,0.21444281524926667,22.400000000000002
36462,0.23277126099706724,22.400000000000002
