Timestamp,MPa Pressure,mm Displacement
422,-1.875,0.0
424,-1.875,0.0
427,-1.875,0.0
428,-1.875,0.0
430,-1.875,0.0
432,-1.875,0.0
434,-1.875,0.0
436,-1.875,0.0
438,-1.875,0.0
440,-1.875,0.0
442,-1.875,0.0
444,-1.875,0.0
446,-1.875,0.0
448,-1.875,0.0
450,-1.875,0.0
452,-1.875,0.0
454,-1.875,0.0
456,-1.875,0.0
458,-1.875,0.0
460,-1.875,0.0
462,-1.875,0.0
464,-1.875,0.0
466,-1.875,0.0
468,-1.875,0.0
470,-1.875,0.0
472,-1.875,0.0
474,-1.875,0.0
476,-1.875,0.0
478,-1.875,0.0
480,-1.875,0.0
482,-1.875,0.0
484,-1.875,0.0
486,-1.875,0.0
488,-1.875,0.0
490,-1.875,0.0
492,-1.875,0.0
494,-1.875,0.0
496,-1.875,0.0
498,-1.875,0.0
500,-1.875,0.0
502,-1.875,0.0
504,-1.875,0.0
506,-1.875,0.0
508,-1.875,0.0
510,-1.875,0.0
512,-1.875,0.0
514,-1.875,0.0
516,-1.875,0.0
518,-1.875,0.0
520,-1.875,0.0
522,-1.875,0.0
524,-1.875,0.0
526,-1.875,0.0
528,-1.875,0.0
530,-1.875,0.0
532,-1.875,0.0
534,-1.875,0.0
536,-1.875,0.0
538,-1.875,0.0
540,-1.875,0.0
542,-1.875,0.0
544,-1.875,0.0
546,-1.875,0.0
548,-1.875,0.0
550,-1.875,0.0
552,-1.875,0.0
555,-1.875,0.0
556,-1.875,0.0
558,-1.875,0.0
560,-1.875,0.0
562,-1.8200146627565983,0.0
564,-1.746700879765396,0.0
566,-1.691715542521994,0.0
568,-1.6184017595307918,0.0
570,-1.5450879765395893,0.0
572,-1.471774193548387,0.0
574,-1.3984604105571847,0.0
576,-1.3068181818181819,0.0
578,-1.2335043988269796,0.0
580,-1.1785190615835777,0.0
582,-1.2151759530791788,0.0
584,-1.2151759530791788,0.0
586,-1.2151759530791788,0.0
588,-1.1785190615835777,0.0
590,-1.1052052785923754,0.0
592,-1.0318914956011729,0.0
594,-0.9219208211143695,0.0
596,-0.8486070381231672,0.0
598,-0.7752932551319648,0.0
600,-0.7019794721407625,0.0
602,-0.6286656891495602,0.0
604,-0.5553519061583577,0.0
606,-0.500366568914956,0.0
608,-0.46370967741935487,0.0
610,-0.40872434017595316,0.0
612,-0.372067448680352,0.0
614,-0.372067448680352,0.0
616,-0.35373900293255145,0.0
618,-0.35373900293255145,0.0
620,-0.35373900293255145,0.0
622,-0.372067448680352,0.0
624,-0.3903958944281526,0.0
626,-0.40872434017595316,0.0
628,-0.42705278592375373,0.0
630,-0.42705278592375373,0.0
632,-0.42705278592375373,0.0
634,-0.4453812316715543,0.0
636,-0.48203812316715544,0.0
638,-0.48203812316715544,0.0
640,-0.500366568914956,0.0
642,-0.5186950146627566,0.0
644,-0.5553519061583577,0.0
646,-0.6103372434017597,0.0
648,-0.6653225806451614,0.0
650,-0.7752932551319648,0.0
652,-0.8669354838709677,0.0
654,-0.9585777126099706,0.0
656,-1.0318914956011729,0.0
658,-1.1052052785923754,0.0
660,-1.1785190615835777,0.0
662,-1.2518328445747802,0.0
664,-1.3068181818181819,0.0
666,-1.3801319648093842,0.0
668,-1.4351173020527859,0.0
670,-1.4901026392961876,0.0
672,-1.4901026392961876,0.0
674,-1.5267595307917887,0.0
676,-1.5450879765395893,0.0
678,-1.56341642228739,0.0
680,-1.6000733137829912,0.0
683,-1.6367302052785924,0.0
684,-1.655058651026393,0.0
686,-1.691715542521994,0.0
688,-1.691715542521994,0.0
690,-1.7283724340175952,0.0
692,-1.746700879765396,0.0
694,-1.8016862170087977,0.0
696,-1.8200146627565983,0.0
698,-1.875,0.0
700,-1.875,0.0
702,-1.875,0.0
704,-1.875,0.0
706,-1.875,0.0
708,-1.875,0.0
710,-1.875,0.0
712,-1.875,0.0
714,-1.875,0.0
716,-1.875,0.0
718,-1.875,0.0
720,-1.875,0.0
722,-1.875,0.0
724,-1.875,0.0
726,-1.875,0.0
728,-1.875,0.0
730,-1.875,0.0
732,-1.875,0.0
734,-1.875,0.0
736,-1.875,0.0
738,-1.875,0.0
740,-1.875,0.0
742,-1.875,0.0
744,-1.875,0.0
746,-1.875,0.0
748,-1.875,0.0
750,-1.875,0.0
752,-1.875,0.0
754,-1.875,0.0
756,-1.875,0.0
758,-1.875,0.0
760,-1.875,0.0
762,-1.875,0.0
764,-1.875,0.0
766,-1.875,0.0
768,-1.875,0.0
770,-1.875,0.0
772,-1.875,0.0
774,-1.875,0.0
776,-1.875,0.0
778,-1.875,0.0
780,-1.875,0.0
782,-1.875,0.0
784,-1.875,0.0
786,-1.875,0.0
788,-1.875,0.0
790,-1.875,0.0
792,-1.875,0.0
794,-1.875,0.0
796,-1.875,0.0
798,-1.875,0.0
800,-1.875,0.0
802,-1.875,0.0
804,-1.875,0.0
806,-1.875,0.0
808,-1.875,0.0
811,-1.875,0.0
812,-1.875,0.0
814,-1.875,0.0
816,-1.875,0.0
818,-1.875,0.0
820,-1.875,0.0
822,-1.875,0.0
824,-1.875,0.0
826,-1.875,0.0
828,-1.875,0.0
830,-1.875,0.0
832,-1.875,0.0
834,-1.875,0.0
836,-1.875,0.0
838,-1.875,0.0
840,-1.875,0.0
842,-1.875,0.0
844,-1.875,0.0
846,-1.875,0.0
848,-1.875,0.0
850,-1.875,0.0
852,-1.875,0.0
854,-1.875,0.0
856,-1.875,0.0
858,-1.875,0.0
860,-1.875,0.0
862,-1.875,0.0
864,-1.875,0.0
866,-1.875,0.0
868,-1.875,0.0
870,-1.875,0.0
872,-1.875,0.0
874,-1.875,0.0
876,-1.875,0.0
878,-1.875,0.0
880,-1.875,0.0
882,-1.875,0.0
884,-1.875,0.0
886,-1.875,0.0
888,-1.875,0.0
890,-1.875,0.0
892,-1.875,0.0
894,-1.875,0.0
896,-1.875,0.0
898,-1.875,0.0
900,-1.875,0.0
902,-1.875,0.0
904,-1.875,0.0
906,-1.875,0.0
908,-1.875,0.0
910,-1.875,0.0
912,-1.875,0.0
914,-1.875,0.0
916,-1.875,0.0
918,-1.875,0.0
920,-1.875,0.0
922,-1.875,0.0
924,-1.875,0.0
926,-1.875,0.0
928,-1.875,0.0
930,-1.875,0.0
932,-1.875,0.0
934,-1.875,0.0
936,-1.875,0.0
939,-1.875,0.0
940,-1.875,0.0
942,-1.875,0.0
944,-1.875,0.0
946,-1.875,0.0
948,-1.875,0.0
950,-1.875,0.0
952,-1.875,0.0
954,-1.875,0.0
956,-1.875,0.0
958,-1.875,0.0
960,-1.875,0.0
962,-1.875,0.0
964,-1.875,0.0
966,-1.875,0.0
968,-1.875,0.0
970,-1.875,0.0
972,-1.875,0.0
974,-1.875,0.0
976,-1.875,0.0
978,-1.875,0.0
980,-1.875,0.0
982,-1.875,0.0
984,-1.875,0.0
986,-1.875,0.0
988,-1.875,0.0
990,-1.875,0.0
992,-1.875,0.0
994,-1.875,0.0
996,-1.875,0.0
998,-1.875,0.0
1000,-1.875,0.0
1002,-1.875,0.0
1004,-1.875,0.0
1006,-1.875,0.0
1008,-1.875,0.0
1010,-1.875,0.0
1012,-1.875,0.0
1014,-1.875,0.0
1016,-1.875,0.0
1018,-1.875,0.0
1020,-1.875,0.0
1022,-1.875,0.0
1024,-1.875,0.0
1026,-1.875,0.0
1028,-1.875,0.0
1030,-1.875,0.0
1032,-1.875,0.0
1034,-1.875,0.0
1036,-1.875,0.0
1038,-1.875,0.0
1040,-1.875,0.0
1042,-1.875,0.0
1044,-1.875,0.0
1046,-1.875,0.0
1048,-1.875,0.0
1050,-1.875,0.0
1052,-1.875,0.0
1054,-1.875,0.0
1056,-1.875,0.0
1058,-1.875,0.0
1060,-1.875,0.0
1062,-1.875,0.0
1064,-1.8566715542521994,0.0
1067,-1.7650293255131966,0.0
1068,-1.691715542521994,0.0
1070,-1.5450879765395893,0.0
1072,-1.2884897360703813,0.0
1074,-0.811950146627566,0.0
1076,-0.811950146627566,0.0
1078,-0.811950146627566,0.0
1080,-0.8302785923753666,0.0
1082,-0.8302785923753666,0.0
1084,-0.8302785923753666,0.0
1086,-0.8486070381231672,0.0
1088,-0.8486070381231672,0.0
1090,-0.8486070381231672,0.0
1092,-0.8486070381231672,0.0
1094,-0.8669354838709677,0.0
1096,-0.8852639296187683,0.0
1098,-0.8852639296187683,0.0
1100,-0.9035923753665689,0.0
1102,-0.9035923753665689,0.0
1104,-0.9035923753665689,0.0
1106,-0.9219208211143695,0.0
1108,-0.94024926686217,0.0
1110,-0.94024926686217,0.0
1112,-0.9585777126099706,0.0
1114,-0.9769061583577712,0.0
1116,-0.9952346041055717,0.0
1118,-1.0135630498533723,0.0
1120,-1.0318914956011729,0.0
1122,-1.0318914956011729,0.0
1124,-1.0502199413489735,0.0
1126,-1.068548387096774,0.0
1128,-1.068548387096774,0.0
1130,-1.0868768328445748,0.0
1132,-1.1052052785923754,0.0
1134,-1.1052052785923754,0.0
1136,-1.123533724340176,0.0
1138,-1.1418621700879765,0.0
1140,-1.1418621700879765,0.0
1142,-1.1418621700879765,0.0
1144,-1.160190615835777,0.0
1146,-1.160190615835777,0.0
1148,-1.1785190615835777,0.0
1150,-1.1785190615835777,0.0
1152,-1.1785190615835777,0.0
1154,-1.1785190615835777,0.0
1156,-1.1785190615835777,0.0
1158,-1.1785190615835777,0.0
1160,-1.1785190615835777,0.0
1162,-1.160190615835777,0.0
1164,-1.160190615835777,0.0
1166,-1.160190615835777,0.0
1168,-1.160190615835777,0.0
1170,-1.160190615835777,0.0
1172,-1.160190615835777,0.0
1174,-1.160190615835777,0.0
1176,-1.160190615835777,0.0
1178,-1.1785190615835777,0.0
1180,-1.1785190615835777,0.0
1182,-1.2151759530791788,0.0
1184,-1.2335043988269796,0.0
1186,-1.2518328445747802,0.0
1188,-1.2884897360703813,0.0
1190,-1.3068181818181819,0.0
1192,-1.3251466275659824,0.0
1195,-1.3801319648093842,0.0
1196,-1.3984604105571847,0.0
1198,-1.4351173020527859,0.0
1200,-1.4901026392961876,0.0
1202,-1.5267595307917887,0.0
1204,-1.56341642228739,0.0
1206,-1.6000733137829912,0.0
1208,-1.6367302052785924,0.0
1210,-1.6733870967741935,0.0
1212,-1.7100439882697946,0.0
1214,-1.7650293255131966,0.0
1216,-1.8566715542521994,0.0
1218,-1.875,0.0
1220,-1.875,0.0
1222,-1.875,0.0
1224,-1.875,0.0
1226,-1.875,0.0
1228,-1.875,0.0
1230,-1.875,0.0
1232,-1.875,0.0
1234,-1.875,0.0
1236,-1.875,0.0
1238,-1.875,0.0
1240,-1.875,0.0
1242,-1.875,0.0
1244,-1.875,0.0
1246,-1.875,0.0
1248,-1.875,0.0
1250,-1.875,0.0
1252,-1.875,0.0
1254,-1.875,0.0
1256,-1.875,0.0
1258,-1.875,0.0
1260,-1.875,0.0
1262,-1.875,0.0
1264,-1.875,0.0
1266,-1.875,0.0
1268,-1.875,0.0
1270,-1.875,0.0
1272,-1.875,0.0
1274,-1.875,0.0
1276,-1.875,0.0
1278,-1.875,0.0
1280,-1.875,0.0
1282,-1.875,0.0
1284,-1.875,0.0
1286,-1.875,0.0
1288,-1.875,0.0
1290,-1.875,0.0
1292,-1.875,0.0
1294,-1.875,0.0
1296,-1.875,0.0
1298,-1.875,0.0
1300,-1.875,0.0
1302,-1.875,0.0
1304,-1.875,0.0
1306,-1.875,0.0
1308,-1.875,0.0
1310,-1.875,0.0
1312,-1.875,0.0
1314,-1.875,0.0
1316,-1.875,0.0
1318,-1.875,0.0
1320,-1.875,0.0
1323,-1.875,0.0
1324,-1.875,0.0
1326,-1.875,0.0
1328,-1.875,0.0
1330,-1.875,0.0
1332,-1.8200146627565983,0.0
1334,-1.8383431085043989,0.0
1336,-1.875,0.0
1338,-1.875,0.0
1340,-1.875,0.0
1342,-1.875,0.0
1344,-1.875,0.0
1346,-1.875,0.0
1348,-1.875,0.0
1350,-1.875,0.0
1352,-1.875,0.0
1354,-1.875,0.0
1356,-1.875,0.0
1358,-1.875,0.0
1360,-1.875,0.0
1362,-1.875,0.0
1364,-1.875,0.0
1366,-1.875,0.0
1368,-1.875,0.0
1370,-1.875,0.0
1372,-1.875,0.0
1374,-1.875,0.0
1376,-1.875,0.0
1378,-1.875,0.0
1380,-1.875,0.0
1382,-1.875,0.0
1384,-1.875,0.0
1386,-1.875,0.0
1388,-1.875,0.0
1390,-1.875,0.0
1392,-1.875,0.0
1394,-1.875,0.0
1396,-1.875,0.0
1398,-1.875,0.0
1400,-1.875,0.0
1402,-1.875,0.0
1404,-1.875,0.0
1406,-1.875,0.0
1408,-1.875,0.0
1410,-1.875,0.0
1412,-1.875,0.0
1414,-1.875,0.0
1416,-1.875,0.0
1418,-1.875,0.0
1420,-1.875,0.0
1422,-1.875,0.0
1424,-1.875,0.0
1426,-1.875,0.0
1428,-1.875,0.0
1430,-1.875,0.0
1432,-1.875,0.0
1434,-1.875,0.0
1436,-1.875,0.0
1438,-1.875,0.0
1440,-1.875,0.0
1442,-1.875,0.0
1444,-1.875,0.0
1446,-1.875,0.0
1448,-1.875,0.0
1451,-1.875,0.0
1452,-1.875,0.0
1454,-1.875,0.0
1456,-1.875,0.0
1458,-1.875,0.0
1460,-1.875,0.0
1462,-1.875,0.0
1464,-1.875,0.0
1466,-1.875,0.0
1468,-1.875,0.0
1470,-1.875,0.0
1472,-1.875,0.0
1474,-1.875,0.0
1476,-1.875,0.0
1478,-1.875,0.0
1480,-1.875,0.0
1482,-1.875,0.0
1484,-1.875,0.0
1486,-1.875,0.0
1488,-1.875,0.0
1490,-1.875,0.0
1492,-1.875,0.0
1494,-1.875,0.0
1496,-1.875,0.0
1498,-1.875,0.0
1500,-1.875,0.0
1502,-1.875,0.0
1504,-1.875,0.0
1506,-1.875,0.0
1508,-1.875,0.0
1510,-1.875,0.0
1512,-1.875,0.0
1514,-1.875,0.0
1516,-1.875,0.0
1518,-1.875,0.0
1520,-1.875,0.0
1522,-1.875,0.0
1524,-1.875,0.0
1526,-1.875,0.0
1528,-1.875,0.0
1530,-1.875,0.0
1532,-1.875,0.0
1534,-1.875,0.0
1536,-1.875,0.0
1538,-1.875,0.0
1540,-1.875,0.0
1542,-1.875,0.0
1544,-1.875,0.0
1546,-1.875,0.0
1548,-1.875,0.0
1550,-1.875,0.0
1552,-1.875,0.0
1554,-1.875,0.0
1556,-1.875,0.0
1558,-1.875,0.0
1560,-1.875,0.0
1562,-1.875,0.0
1564,-1.875,0.0
1566,-1.875,0.0
1568,-1.875,0.0
1570,-1.875,0.0
1572,-1.875,0.0
1574,-1.875,0.0
1576,-1.875,0.0
1579,-1.875,0.0
1580,-1.875,0.0
1582,-1.875,0.0
1584,-1.875,0.0
1586,-1.875,0.0
1588,-1.875,0.0
1590,-1.875,0.0
1592,-1.875,0.0
1594,-1.875,0.0
1596,-1.875,0.0
1598,-1.875,0.0
1600,-1.875,0.0
1602,-1.875,0.0
1604,-1.875,0.0
1606,-1.875,0.0
1608,-1.875,0.0
1610,-1.875,0.0
1612,-1.875,0.0
1614,-1.875,0.0
1616,-1.875,0.0
1618,-1.875,0.0
1620,-1.875,0.0
1622,-1.875,0.0
1624,-1.875,0.0
1626,-1.875,0.0
1628,-1.875,0.0
1630,-1.875,0.0
1632,-1.875,0.0
1634,-1.875,0.0
1636,-1.875,0.0
1638,-1.875,0.0
1640,-1.875,0.0
1642,-1.875,0.0
1644,-1.875,0.0
1646,-1.875,0.0
1648,-1.875,0.0
1650,-1.875,0.0
1652,-1.875,0.0
1654,-1.875,0.0
1656,-1.875,0.0
1658,-1.875,0.0
1660,-1.875,0.0
1662,-1.875,0.0
1664,-1.875,0.0
1666,-1.875,0.0
1668,-1.875,0.0
1670,-1.875,0.0
1672,-1.875,0.0
1674,-1.875,0.0
1676,-1.875,0.0
1678,-1.875,0.0
1680,-1.875,0.0
1682,-1.875,0.0
1684,-1.875,0.0
1686,-1.875,0.0
1688,-1.875,0.0
1690,-1.875,0.0
1692,-1.875,0.0
1694,-1.875,0.0
1696,-1.875,0.0
1698,-1.875,0.0
1700,-1.875,0.0
1702,-1.875,0.0
1704,-1.875,0.0
1707,-1.875,0.0
1708,-1.875,0.0
1710,-1.875,0.0
1712,-1.875,0.0
1714,-1.875,0.0
1716,-1.875,0.0
1718,-1.875,0.0
1720,-1.875,0.0
1722,-1.875,0.0
1724,-1.875,0.0
1726,-1.875,0.0
1728,-1.875,0.0
1730,-1.875,0.0
1732,-1.875,0.0
1734,-1.875,0.0
1736,-1.875,0.0
1738,-1.875,0.0
1740,-1.875,0.0
1742,-1.875,0.0
1744,-1.875,0.0
1746,-1.875,0.0
1748,-1.875,0.0
1750,-1.875,0.0
1752,-1.875,0.0
1754,-1.875,0.0
1756,-1.875,0.0
1758,-1.875,0.0
1760,-1.875,0.0
1762,-1.875,0.0
1764,-1.875,0.0
1766,-1.7833577712609971,0.0
1768,-1.746700879765396,0.0
1770,-1.7650293255131966,0.0
1772,-1.7833577712609971,0.0
1774,-1.8383431085043989,0.0
1776,-1.875,0.0
1778,-1.875,0.0
1780,-1.875,0.0
1782,-1.875,0.0
1784,-1.875,0.0
1786,-1.875,0.0
1788,-1.875,0.0
1790,-1.875,0.0
1792,-1.875,0.0
1794,-1.875,0.0
1796,-1.875,0.0
1798,-1.875,0.0
1800,-1.875,0.0
1802,-1.875,0.0
1804,-1.875,0.0
1806,-1.875,0.0
1808,-1.875,0.0
1810,-1.875,0.0
1812,-1.875,0.0
1814,-1.875,0.0
1816,-1.875,0.0
1818,-1.875,0.0
1820,-1.875,0.0
1822,-1.875,0.0
1824,-1.875,0.0
1826,-1.875,0.0
1828,-1.875,0.0
1830,-1.875,0.0
1832,-1.875,0.0
1835,-1.875,0.0
1836,-1.875,0.0
1838,-1.875,0.0
1840,-1.875,0.0
1842,-1.875,0.0
1844,-1.875,0.0
1846,-1.875,0.0
1848,-1.875,0.0
1850,-1.875,0.0
1852,-1.875,0.0
1854,-1.875,0.0
1856,-1.875,0.0
1858,-1.875,0.0
1860,-1.875,0.0
1862,-1.875,0.0
1864,-1.875,0.0
1866,-1.875,0.0
1868,-1.875,0.0
1870,-1.875,0.0
1872,-1.875,0.0
1874,-1.875,0.0
1876,-1.875,0.0
1878,-1.8566715542521994,0.0
1880,-1.8200146627565983,0.0
1882,-1.8200146627565983,0.0
1884,-1.8383431085043989,0.0
1886,-1.875,0.0
1888,-1.875,0.0
1890,-1.875,0.0
1892,-1.875,0.0
1894,-1.875,0.0
1896,-1.875,0.0
1898,-1.875,0.0
1900,-1.875,0.0
1902,-1.875,0.0
1904,-1.875,0.0
1906,-1.875,0.0
1908,-1.875,0.0
1910,-1.875,0.0
1912,-1.875,0.0
1914,-1.875,0.0
1916,-1.875,0.0
1918,-1.875,0.0
1920,-1.875,0.0
1922,-1.875,0.0
1924,-1.875,0.0
1926,-1.875,0.0
1928,-1.875,0.0
1930,-1.875,0.0
1932,-1.875,0.0
1934,-1.875,0.0
1936,-1.875,0.0
1938,-1.875,0.0
1940,-1.875,0.0
1942,-1.875,0.0
1944,-1.875,0.0
1946,-1.875,0.0
1948,-1.875,0.0
1950,-1.875,0.0
1952,-1.875,0.0
1954,-1.875,0.0
1956,-1.875,0.0
1958,-1.875,0.0
1960,-1.875,0.0
1963,-1.875,0.0
1964,-1.875,0.0
1966,-1.875,0.0
1968,-1.875,0.0
1970,-1.875,0.0
1972,-1.875,0.0
1974,-1.875,0.0
1976,-1.875,0.0
1978,-1.875,0.0
1980,-1.875,0.0
1982,-1.875,0.0
1984,-1.875,0.0
1986,-1.875,0.0
1988,-1.875,0.0
1990,-1.875,0.0
1992,-1.875,0.0
1994,-1.875,0.0
1996,-1.875,0.0
1998,-1.875,0.0
2000,-1.875,0.0
2002,-1.875,0.0
2004,-1.875,0.0
2006,-1.875,0.0
2008,-1.875,0.0
2010,-1.875,0.0
2012,-1.875,0.0
2014,-1.875,0.0
2016,-1.875,0.0
2018,-1.875,0.0
2020,-1.875,0.0
2022,-1.875,0.0
2024,-1.875,0.0
2026,-1.875,0.0
2028,-1.875,0.0
2030,-1.875,0.0
2032,-1.875,0.0
2034,-1.875,0.0
2036,-1.875,0.0
2038,-1.875,0.0
2040,-1.875,0.0
2042,-1.875,0.0
2044,-1.875,0.0
2046,-1.875,0.0
2048,-1.875,0.0
2050,-1.875,0.0
2052,-1.875,0.0
2054,-1.875,0.0
2056,-1.875,0.0
2058,-1.875,0.0
2060,-1.875,0.0
2062,-1.875,0.0
2064,-1.875,0.0
2066,-1.875,0.0
2068,-1.875,0.0
2070,-1.875,0.0
2072,-1.875,0.0
2074,-1.875,0.0
2076,-1.875,0.0
2078,-1.875,0.0
2080,-1.875,0.0
2082,-1.875,0.0
2084,-1.875,0.0
2086,-1.875,0.0
2088,-1.875,0.0
2091,-1.875,0.0
2092,-1.875,0.0
2094,-1.875,0.0
2096,-1.875,0.0
2098,-1.875,0.0
2100,-1.875,0.0
2102,-1.875,0.0
2104,-1.875,0.0
2106,-1.875,0.0
2108,-1.875,0.0
2110,-1.875,0.0
2112,-1.875,0.0
2114,-1.875,0.0
2116,-1.875,0.0
2118,-1.875,0.0
2120,-1.875,0.0
2122,-1.875,0.0
2124,-1.875,0.0
2126,-1.875,0.0
2128,-1.875,0.0
2130,-1.875,0.0
2132,-1.875,0.0
2134,-1.875,0.0
2136,-1.875,0.0
2138,-1.875,0.0
2140,-1.875,0.0
2142,-1.875,0.0
2144,-1.875,0.0
2146,-1.875,0.0
2148,-1.875,0.0
2150,-1.875,0.0
2152,-1.875,0.0
2154,-1.875,0.0
2156,-1.875,0.0
2158,-1.875,0.0
2160,-1.875,0.0
2162,-1.875,0.0
2164,-1.875,0.0
2166,-1.875,0.0
2168,-1.875,0.0
2170,-1.875,0.0
2172,-1.875,0.0
2174,-1.875,0.0
2176,-1.875,0.0
2178,-1.875,0.0
2180,-1.875,0.0
2182,-1.875,0.0
2184,-1.875,0.0
2186,-1.875,0.0
2188,-1.875,0.0
2190,-1.875,0.0
2192,-1.875,0.0
2194,-1.875,0.0
2196,-1.875,0.0
2198,-1.875,0.0
2200,-1.875,0.0
2202,-1.875,0.0
2204,-1.875,0.0
2206,-1.875,0.0
2208,-1.875,0.0
2210,-1.7833577712609971,0.0
2212,-1.691715542521994,0.0
2214,-1.6000733137829912,0.0
2216,-1.4901026392961876,0.0
