Timestamp,MPa Pressure,mm Displacement
7514,0.04948680351906154,0.0
7516,0.04948680351906154,0.0
7518,0.06781524926686211,0.0
7520,0.04948680351906154,0.0
7522,0.04948680351906154,0.0
7524,0.04948680351906154,0.0
7526,0.03115835777126097,0.0
7528,0.04948680351906154,0.0
7530,0.06781524926686211,0.0
7532,0.06781524926686211,0.0
7534,0.04948680351906154,0.0
7536,0.06781524926686211,0.0
7538,0.06781524926686211,0.0
7540,0.06781524926686211,0.0
7542,0.06781524926686211,0.0
7544,0.04948680351906154,0.0
7546,0.06781524926686211,0.0
7548,0.06781524926686211,0.0
7550,0.04948680351906154,0.0
7552,0.04948680351906154,0.0
7554,0.04948680351906154,0.0
7556,0.06781524926686211,0.0
7558,0.04948680351906154,0.0
7560,0.04948680351906154,0.0
7562,0.04948680351906154,0.0
7564,0.04948680351906154,0.0
7566,0.04948680351906154,0.0
7568,0.04948680351906154,0.0
7570,0.04948680351906154,0.0
7572,0.03115835777126097,0.0
7574,0.04948680351906154,0.0
7576,0.06781524926686211,0.0
7578,0.06781524926686211,0.0
7580,0.06781524926686211,0.0
7582,0.08614369501466268,0.0
7584,0.08614369501466268,0.0
7586,0.04948680351906154,0.0
7588,0.04948680351906154,0.0
7590,0.03115835777126097,0.0
7592,0.06781524926686211,0.0
7595,0.04948680351906154,0.0
7596,0.04948680351906154,0.0
7598,0.04948680351906154,0.0
7600,0.06781524926686211,0.0
7602,0.04948680351906154,0.0
7604,0.06781524926686211,0.0
7606,0.08614369501466268,0.0
7608,0.04948680351906154,0.0
7610,0.06781524926686211,0.0
7612,0.08614369501466268,0.0
7614,0.04948680351906154,0.0
7616,0.04948680351906154,0.0
7618,0.06781524926686211,0.0
7620,0.06781524926686211,0.0
7622,0.06781524926686211,0.0
7624,0.04948680351906154,0.0
7626,0.06781524926686211,0.0
7628,0.06781524926686211,0.0
7630,0.06781524926686211,0.0
7632,0.06781524926686211,0.0
7634,0.08614369501466268,0.0
7636,0.04948680351906154,0.0
7638,0.06781524926686211,0.0
7640,0.08614369501466268,0.0
7642,0.06781524926686211,0.0
7644,0.08614369501466268,0.0
7646,0.08614369501466268,0.0
7648,0.08614369501466268,0.0
7650,0.06781524926686211,0.0
7652,0.08614369501466268,0.0
7654,0.06781524926686211,0.0
7656,0.08614369501466268,0.0
7658,0.06781524926686211,0.0
7660,0.06781524926686211,0.0
7662,0.08614369501466268,0.0
7664,0.06781524926686211,0.0
7666,0.08614369501466268,0.0
7668,0.06781524926686211,0.0
7670,0.06781524926686211,0.0
7672,0.06781524926686211,0.0
7674,0.08614369501466268,0.0
7676,0.06781524926686211,0.0
7678,0.06781524926686211,0.0
7680,0.06781524926686211,0.0
7682,0.06781524926686211,0.0
7684,0.08614369501466268,0.0
7686,0.06781524926686211,0.0
7688,0.08614369501466268,0.0
7690,0.08614369501466268,0.0
7692,0.04948680351906154,0.0
7694,0.04948680351906154,0.0
7696,0.06781524926686211,0.0
7698,0.06781524926686211,0.0
7700,0.06781524926686211,0.0
7702,0.06781524926686211,0.0
7704,0.06781524926686211,0.0
7706,0.06781524926686211,0.0
7708,0.06781524926686211,0.0
7710,0.06781524926686211,0.0
7712,0.06781524926686211,0.0
7714,0.06781524926686211,0.0
7716,0.08614369501466268,0.0
7718,0.06781524926686211,0.0
7720,0.04948680351906154,0.0
7723,0.06781524926686211,0.0
7724,0.06781524926686211,0.0
7726,0.06781524926686211,0.0
7728,0.06781524926686211,0.0
7730,0.06781524926686211,0.0
7732,0.06781524926686211,0.0
7734,0.08614369501466268,0.0
7736,0.08614369501466268,0.0
7738,0.08614369501466268,0.0
7740,0.08614369501466268,0.0
7742,0.08614369501466268,0.0
7744,0.06781524926686211,0.0
7746,0.06781524926686211,0.0
7748,0.06781524926686211,0.0
7750,0.08614369501466268,0.0
7752,0.08614369501466268,0.0
7754,0.06781524926686211,0.0
7756,0.06781524926686211,0.0
7758,0.06781524926686211,0.0
7760,0.06781524926686211,0.0
7762,0.08614369501466268,0.0
7764,0.06781524926686211,0.0
7766,0.08614369501466268,0.0
7768,0.06781524926686211,0.0
7770,0.06781524926686211,0.0
7772,0.06781524926686211,0.0
7774,0.06781524926686211,0.0
7776,0.06781524926686211,0.0
7778,0.06781524926686211,0.0
7780,0.06781524926686211,0.0
7782,0.08614369501466268,0.0
7784,0.06781524926686211,0.0
7786,0.08614369501466268,0.0
7788,0.06781524926686211,0.0
7790,0.08614369501466268,0.0
7792,0.06781524926686211,0.0
7794,0.08614369501466268,0.0
7796,0.06781524926686211,0.0
7798,0.06781524926686211,0.0
7800,0.08614369501466268,0.0
7802,0.06781524926686211,0.0
7804,0.06781524926686211,0.0
7806,0.06781524926686211,0.0
7808,0.08614369501466268,0.0
7810,0.08614369501466268,0.0
7812,0.10447214076246325,0.0
7814,0.08614369501466268,0.0
7816,0.10447214076246325,0.0
7818,0.08614369501466268,0.0
7820,0.10447214076246325,0.0
7822,0.08614369501466268,0.0
7824,0.08614369501466268,0.0
7826,0.08614369501466268,0.0
7828,0.08614369501466268,0.0
7830,0.10447214076246325,0.0
7832,0.08614369501466268,0.0
7834,0.10447214076246325,0.0
7836,0.10447214076246325,0.0
7838,0.10447214076246325,0.0
7840,0.10447214076246325,0.0
7842,0.10447214076246325,0.0
7844,0.10447214076246325,0.0
7846,0.10447214076246325,0.0
7848,0.10447214076246325,0.0
7851,0.08614369501466268,0.0
7852,0.06781524926686211,0.0
7854,0.08614369501466268,0.0
7856,0.08614369501466268,0.0
7858,0.06781524926686211,0.0
7860,0.08614369501466268,0.0
7862,0.08614369501466268,0.0
7864,0.08614369501466268,0.0
7866,0.08614369501466268,0.0
7868,0.08614369501466268,0.0
7870,0.08614369501466268,0.0
7872,0.08614369501466268,0.0
7874,0.08614369501466268,0.0
7876,0.06781524926686211,0.0
7878,0.08614369501466268,0.0
7880,0.08614369501466268,0.0
7882,0.08614369501466268,0.0
7884,0.08614369501466268,0.0
7886,0.10447214076246325,0.0
7888,0.10447214076246325,0.0
7890,0.08614369501466268,0.0
7892,0.10447214076246325,0.0
7894,0.10447214076246325,0.0
7896,0.10447214076246325,0.0
7898,0.08614369501466268,0.0
7900,0.10447214076246325,0.0
7902,0.12280058651026382,0.0
7904,0.08614369501466268,0.0
7906,0.08614369501466268,0.0
7908,0.08614369501466268,0.0
7910,0.08614369501466268,0.0
7912,0.12280058651026382,0.0
7914,0.08614369501466268,0.0
7916,0.08614369501466268,0.0
7918,0.10447214076246325,0.0
7920,0.08614369501466268,0.0
7922,0.08614369501466268,0.0
7924,0.08614369501466268,0.0
7926,0.08614369501466268,0.0
7928,0.08614369501466268,0.0
7930,0.08614369501466268,0.0
7932,0.08614369501466268,0.0
7934,0.10447214076246325,0.0
7936,0.12280058651026382,0.0
7938,0.12280058651026382,0.0
7940,0.12280058651026382,0.0
7942,0.12280058651026382,0.0
7944,0.10447214076246325,0.0
7946,0.12280058651026382,0.0
7948,0.08614369501466268,0.0
7950,0.08614369501466268,0.0
7952,0.10447214076246325,0.0
7954,0.08614369501466268,0.0
7956,0.10447214076246325,0.0
7958,0.12280058651026382,0.0
7960,0.12280058651026382,0.0
7962,0.10447214076246325,0.0
7964,0.10447214076246325,0.0
7966,0.10447214076246325,0.0
7968,0.10447214076246325,0.0
7970,0.10447214076246325,0.0
7972,0.08614369501466268,0.0
7974,0.10447214076246325,0.0
7976,0.10447214076246325,0.0
7979,0.10447214076246325,0.0
7980,0.1411290322580644,0.0
7982,0.1411290322580644,0.0
7984,0.12280058651026382,0.0
7986,0.12280058651026382,0.0
7988,0.10447214076246325,0.0
7990,0.12280058651026382,0.0
7992,0.12280058651026382,0.0
7994,0.12280058651026382,0.0
7996,0.12280058651026382,0.0
7998,0.12280058651026382,0.0
8000,0.1411290322580644,0.0
8002,0.12280058651026382,0.0
8004,0.12280058651026382,0.0
8006,0.12280058651026382,0.0
8008,0.10447214076246325,0.0
8010,0.10447214076246325,0.0
8012,0.12280058651026382,0.0
8014,0.12280058651026382,0.0
8016,0.12280058651026382,0.0
8018,0.10447214076246325,0.0
8020,0.1411290322580644,0.0
8022,0.10447214076246325,0.0
8024,0.10447214076246325,0.0
8026,0.10447214076246325,0.0
8028,0.12280058651026382,0.0
8030,0.10447214076246325,0.0
8032,0.1411290322580644,0.0
8034,0.12280058651026382,0.0
8036,0.10447214076246325,0.0
8038,0.1411290322580644,0.0
8040,0.10447214076246325,0.025
8042,0.06781524926686211,0.025
8044,0.08614369501466268,0.025
8046,0.12280058651026382,0.025
8048,0.12280058651026382,0.025
8050,0.12280058651026382,0.025
8052,0.12280058651026382,0.025
8054,0.12280058651026382,0.025
8056,0.12280058651026382,0.025
8058,0.12280058651026382,0.025
8060,0.12280058651026382,0.025
8062,0.12280058651026382,0.025
8064,0.12280058651026382,0.025
8066,0.1961143695014661,0.025
8068,0.17778592375366553,0.025
8070,0.15945747800586496,0.025
8072,0.15945747800586496,0.025
8074,0.15945747800586496,0.025
8076,0.12280058651026382,0.025
8078,0.12280058651026382,0.025
8080,0.1411290322580644,0.025
8082,0.1961143695014661,0.05
8084,0.12280058651026382,0.05
8086,0.12280058651026382,0.05
8088,0.12280058651026382,0.05
8090,0.10447214076246325,0.05
8092,0.10447214076246325,0.05
8094,0.12280058651026382,0.05
8096,0.1411290322580644,0.05
8098,0.12280058651026382,0.05
8100,0.12280058651026382,0.05
8102,0.1411290322580644,0.07500000000000001
8104,0.08614369501466268,0.07500000000000001
8107,0.10447214076246325,0.07500000000000001
8108,0.10447214076246325,0.07500000000000001
8110,0.1411290322580644,0.07500000000000001
8112,0.12280058651026382,0.07500000000000001
8114,0.1411290322580644,0.07500000000000001
8116,0.1411290322580644,0.07500000000000001
8118,0.17778592375366553,0.07500000000000001
8120,0.17778592375366553,0.07500000000000001
8122,0.15945747800586496,0.07500000000000001
8124,0.15945747800586496,0.07500000000000001
8126,0.15945747800586496,0.1
8128,0.1961143695014661,0.1
8130,0.1961143695014661,0.1
8132,0.17778592375366553,0.1
8134,0.15945747800586496,0.1
8136,0.10447214076246325,0.1
8138,0.08614369501466268,0.1
8140,0.12280058651026382,0.1
8142,0.12280058651026382,0.1
8144,0.12280058651026382,0.1
8146,0.12280058651026382,0.1
8148,0.12280058651026382,0.1
8150,0.15945747800586496,0.1
8152,0.17778592375366553,0.1
8154,0.15945747800586496,0.1
8156,0.15945747800586496,0.1
8158,0.1411290322580644,0.125
8160,0.08614369501466268,0.125
8162,0.12280058651026382,0.125
8164,0.12280058651026382,0.125
8166,0.12280058651026382,0.125
8168,0.1961143695014661,0.125
8170,0.17778592375366553,0.125
8172,0.17778592375366553,0.125
8174,0.15945747800586496,0.125
8176,0.15945747800586496,0.125
8178,0.15945747800586496,0.125
8180,0.1411290322580644,0.125
8182,0.15945747800586496,0.125
8184,0.15945747800586496,0.125
8186,0.1411290322580644,0.125
8188,0.15945747800586496,0.15000000000000002
8190,0.1411290322580644,0.15000000000000002
8192,0.1961143695014661,0.15000000000000002
8194,0.17778592375366553,0.15000000000000002
8196,0.15945747800586496,0.15000000000000002
8198,0.15945747800586496,0.15000000000000002
8200,0.15945747800586496,0.15000000000000002
8202,0.12280058651026382,0.15000000000000002
8204,0.08614369501466268,0.15000000000000002
8206,0.10447214076246325,0.15000000000000002
8208,0.10447214076246325,0.15000000000000002
8210,0.10447214076246325,0.15000000000000002
8212,0.12280058651026382,0.15000000000000002
8214,0.1411290322580644,0.15000000000000002
8216,0.15945747800586496,0.15000000000000002
8218,0.1411290322580644,0.15000000000000002
8220,0.1411290322580644,0.15000000000000002
8222,0.15945747800586496,0.15000000000000002
8224,0.15945747800586496,0.17500000000000002
8226,0.08614369501466268,0.17500000000000002
8228,0.10447214076246325,0.17500000000000002
8230,0.12280058651026382,0.17500000000000002
8232,0.12280058651026382,0.17500000000000002
8235,0.17778592375366553,0.17500000000000002
8236,0.17778592375366553,0.17500000000000002
8238,0.17778592375366553,0.17500000000000002
8240,0.15945747800586496,0.17500000000000002
8242,0.15945747800586496,0.17500000000000002
8244,0.15945747800586496,0.17500000000000002
8246,0.15945747800586496,0.17500000000000002
8248,0.15945747800586496,0.17500000000000002
8250,0.15945747800586496,0.2
8252,0.21444281524926667,0.2
8254,0.1961143695014661,0.2
8256,0.1961143695014661,0.2
8258,0.1961143695014661,0.2
8260,0.1411290322580644,0.2
8262,0.1411290322580644,0.2
8264,0.1411290322580644,0.2
8266,0.1411290322580644,0.2
8268,0.1411290322580644,0.2
8270,0.15945747800586496,0.2
8272,0.15945747800586496,0.2
8274,0.17778592375366553,0.2
8276,0.10447214076246325,0.225
8278,0.10447214076246325,0.225
8280,0.1411290322580644,0.225
8282,0.12280058651026382,0.225
8284,0.12280058651026382,0.225
8286,0.15945747800586496,0.225
8288,0.15945747800586496,0.225
8290,0.15945747800586496,0.225
8292,0.15945747800586496,0.225
8294,0.17778592375366553,0.225
8296,0.17778592375366553,0.225
8298,0.1961143695014661,0.225
8300,0.1961143695014661,0.225
8302,0.1961143695014661,0.225
8304,0.17778592375366553,0.25
8306,0.21444281524926667,0.25
8308,0.1961143695014661,0.25
8310,0.17778592375366553,0.25
8312,0.17778592375366553,0.25
8314,0.17778592375366553,0.25
8316,0.17778592375366553,0.25
8318,0.17778592375366553,0.25
8320,0.15945747800586496,0.25
8322,0.1961143695014661,0.25
8324,0.10447214076246325,0.25
8326,0.12280058651026382,0.25
8328,0.1411290322580644,0.25
8330,0.17778592375366553,0.275
8332,0.10447214076246325,0.275
8334,0.12280058651026382,0.275
8336,0.1411290322580644,0.275
8338,0.1411290322580644,0.275
8340,0.1411290322580644,0.275
8342,0.17778592375366553,0.275
8344,0.17778592375366553,0.275
8346,0.15945747800586496,0.275
8348,0.21444281524926667,0.275
8350,0.1961143695014661,0.275
8352,0.1961143695014661,0.30000000000000004
8354,0.23277126099706724,0.30000000000000004
8356,0.21444281524926667,0.30000000000000004
8358,0.17778592375366553,0.30000000000000004
8360,0.17778592375366553,0.30000000000000004
8363,0.17778592375366553,0.30000000000000004
8364,0.17778592375366553,0.30000000000000004
8366,0.15945747800586496,0.30000000000000004
8368,0.15945747800586496,0.30000000000000004
8370,0.15945747800586496,0.30000000000000004
8372,0.15945747800586496,0.30000000000000004
8374,0.10447214076246325,0.30000000000000004
8376,0.12280058651026382,0.30000000000000004
8378,0.15945747800586496,0.30000000000000004
8380,0.17778592375366553,0.325
8382,0.12280058651026382,0.325
8384,0.12280058651026382,0.325
8386,0.1411290322580644,0.325
8388,0.1411290322580644,0.325
8390,0.15945747800586496,0.325
8392,0.1961143695014661,0.325
8394,0.21444281524926667,0.325
8396,0.17778592375366553,0.325
8398,0.21444281524926667,0.325
8400,0.17778592375366553,0.325
8402,0.17778592375366553,0.325
8404,0.15945747800586496,0.325
8406,0.17778592375366553,0.325
8408,0.17778592375366553,0.325
8410,0.23277126099706724,0.35000000000000003
8412,0.21444281524926667,0.35000000000000003
8414,0.1961143695014661,0.35000000000000003
8416,0.1961143695014661,0.35000000000000003
8418,0.12280058651026382,0.35000000000000003
8420,0.1411290322580644,0.35000000000000003
8422,0.15945747800586496,0.35000000000000003
8424,0.15945747800586496,0.35000000000000003
8426,0.15945747800586496,0.35000000000000003
8428,0.15945747800586496,0.35000000000000003
8430,0.15945747800586496,0.35000000000000003
8432,0.15945747800586496,0.35000000000000003
8434,0.17778592375366553,0.375
8436,0.10447214076246325,0.375
8438,0.12280058651026382,0.375
8440,0.12280058651026382,0.375
8442,0.15945747800586496,0.375
8444,0.17778592375366553,0.375
8446,0.1961143695014661,0.375
8448,0.17778592375366553,0.375
8450,0.21444281524926667,0.375
8452,0.21444281524926667,0.375
8454,0.1961143695014661,0.375
8456,0.17778592375366553,0.4
8458,0.23277126099706724,0.4
8460,0.21444281524926667,0.4
8462,0.21444281524926667,0.4
8464,0.1961143695014661,0.4
8466,0.17778592375366553,0.4
8468,0.12280058651026382,0.4
8470,0.1411290322580644,0.4
8472,0.1411290322580644,0.4
8474,0.1411290322580644,0.4
8476,0.15945747800586496,0.4
8478,0.15945747800586496,0.4
8480,0.17778592375366553,0.4
8482,0.15945747800586496,0.4
8484,0.1961143695014661,0.4
8486,0.15945747800586496,0.42500000000000004
8488,0.12280058651026382,0.42500000000000004
8491,0.1411290322580644,0.42500000000000004
8492,0.15945747800586496,0.42500000000000004
8494,0.15945747800586496,0.42500000000000004
8496,0.17778592375366553,0.42500000000000004
8498,0.17778592375366553,0.42500000000000004
8500,0.17778592375366553,0.42500000000000004
8502,0.15945747800586496,0.42500000000000004
8504,0.21444281524926667,0.42500000000000004
8506,0.1961143695014661,0.42500000000000004
8508,0.23277126099706724,0.45
8510,0.17778592375366553,0.45
8512,0.17778592375366553,0.45
8514,0.17778592375366553,0.45
8516,0.15945747800586496,0.45
8518,0.15945747800586496,0.45
8520,0.15945747800586496,0.45
8522,0.15945747800586496,0.45
8524,0.17778592375366553,0.47500000000000003
8526,0.12280058651026382,0.47500000000000003
8528,0.1411290322580644,0.47500000000000003
8530,0.15945747800586496,0.47500000000000003
8532,0.15945747800586496,0.47500000000000003
8534,0.21444281524926667,0.47500000000000003
8536,0.21444281524926667,0.47500000000000003
8538,0.17778592375366553,0.47500000000000003
8540,0.17778592375366553,0.47500000000000003
8542,0.15945747800586496,0.47500000000000003
8544,0.17778592375366553,0.5
8546,0.2510997067448678,0.5
8548,0.21444281524926667,0.5
8550,0.1961143695014661,0.5
8552,0.17778592375366553,0.5
8554,0.10447214076246325,0.5
8556,0.12280058651026382,0.5
8558,0.1411290322580644,0.5
8560,0.1411290322580644,0.5
8562,0.15945747800586496,0.5
8564,0.17778592375366553,0.5
8566,0.17778592375366553,0.525
8568,0.12280058651026382,0.525
8570,0.1411290322580644,0.525
8572,0.15945747800586496,0.525
8574,0.17778592375366553,0.525
8576,0.17778592375366553,0.525
8578,0.17778592375366553,0.525
8580,0.17778592375366553,0.525
8582,0.17778592375366553,0.525
8584,0.15945747800586496,0.525
8586,0.23277126099706724,0.525
8588,0.21444281524926667,0.55
8590,0.2694281524926684,0.55
8592,0.23277126099706724,0.55
8594,0.1961143695014661,0.55
8596,0.1961143695014661,0.55
8598,0.17778592375366553,0.55
8600,0.17778592375366553,0.55
8602,0.17778592375366553,0.55
8604,0.17778592375366553,0.55
8606,0.10447214076246325,0.55
8608,0.12280058651026382,0.55
8610,0.15945747800586496,0.55
8612,0.12280058651026382,0.5750000000000001
8614,0.12280058651026382,0.5750000000000001
8616,0.1411290322580644,0.5750000000000001
8619,0.1411290322580644,0.5750000000000001
8620,0.17778592375366553,0.5750000000000001
8622,0.17778592375366553,0.5750000000000001
8624,0.21444281524926667,0.5750000000000001
8626,0.21444281524926667,0.5750000000000001
8628,0.1961143695014661,0.5750000000000001
8630,0.17778592375366553,0.6000000000000001
8632,0.2510997067448678,0.6000000000000001
8634,0.21444281524926667,0.6000000000000001
8636,0.1961143695014661,0.6000000000000001
8638,0.17778592375366553,0.6000000000000001
8640,0.17778592375366553,0.6000000000000001
8642,0.15945747800586496,0.6000000000000001
8644,0.12280058651026382,0.6000000000000001
8646,0.1411290322580644,0.6000000000000001
8648,0.15945747800586496,0.6000000000000001
8650,0.15945747800586496,0.6000000000000001
8652,0.17778592375366553,0.625
8654,0.12280058651026382,0.625
8656,0.1411290322580644,0.625
8658,0.1411290322580644,0.625
8660,0.15945747800586496,0.625
8662,0.17778592375366553,0.625
8664,0.17778592375366553,0.625
8666,0.17778592375366553,0.625
8668,0.1961143695014661,0.625
8670,0.21444281524926667,0.625
8672,0.21444281524926667,0.625
8674,0.1961143695014661,0.625
8676,0.17778592375366553,0.625
8678,0.1961143695014661,0.65
8680,0.21444281524926667,0.65
8682,0.15945747800586496,0.65
8684,0.1411290322580644,0.65
8686,0.15945747800586496,0.65
8688,0.15945747800586496,0.65
8690,0.15945747800586496,0.65
8692,0.17778592375366553,0.675
8694,0.10447214076246325,0.675
8696,0.12280058651026382,0.675
8698,0.1411290322580644,0.675
8700,0.15945747800586496,0.675
8702,0.17778592375366553,0.675
8704,0.15945747800586496,0.675
8706,0.23277126099706724,0.675
8708,0.21444281524926667,0.675
8710,0.1961143695014661,0.7000000000000001
8712,0.1961143695014661,0.7000000000000001
8714,0.2510997067448678,0.7000000000000001
8716,0.21444281524926667,0.7000000000000001
8718,0.21444281524926667,0.7000000000000001
8720,0.1411290322580644,0.7000000000000001
8722,0.15945747800586496,0.7000000000000001
8724,0.1411290322580644,0.7000000000000001
8726,0.17778592375366553,0.7000000000000001
8728,0.15945747800586496,0.7000000000000001
8730,0.15945747800586496,0.7000000000000001
8732,0.17778592375366553,0.7000000000000001
8734,0.17778592375366553,0.7000000000000001
8736,0.17778592375366553,0.7250000000000001
8738,0.1411290322580644,0.7250000000000001
8740,0.1411290322580644,0.7250000000000001
8742,0.15945747800586496,0.7250000000000001
8744,0.15945747800586496,0.7250000000000001
8747,0.1961143695014661,0.7250000000000001
8748,0.17778592375366553,0.7250000000000001
8750,0.23277126099706724,0.7250000000000001
8752,0.23277126099706724,0.7250000000000001
8754,0.1961143695014661,0.7250000000000001
8756,0.1961143695014661,0.75
8758,0.23277126099706724,0.75
8760,0.21444281524926667,0.75
8762,0.1961143695014661,0.75
8764,0.1961143695014661,0.75
8766,0.12280058651026382,0.75
8768,0.15945747800586496,0.75
8770,0.15945747800586496,0.75
8772,0.1411290322580644,0.775
8774,0.10447214076246325,0.775
8776,0.1411290322580644,0.775
8778,0.1411290322580644,0.775
8780,0.15945747800586496,0.775
8782,0.17778592375366553,0.775
8784,0.17778592375366553,0.775
8786,0.17778592375366553,0.775
8788,0.2510997067448678,0.775
8790,0.21444281524926667,0.775
8792,0.1961143695014661,0.8
8794,0.2510997067448678,0.8
8796,0.2510997067448678,0.8
8798,0.21444281524926667,0.8
8800,0.15945747800586496,0.8
8802,0.17778592375366553,0.8
8804,0.15945747800586496,0.8
8806,0.1961143695014661,0.8
8808,0.17778592375366553,0.8
8810,0.1961143695014661,0.8250000000000001
8812,0.12280058651026382,0.8250000000000001
8814,0.1411290322580644,0.8250000000000001
8816,0.15945747800586496,0.8250000000000001
8818,0.17778592375366553,0.8250000000000001
8820,0.15945747800586496,0.8250000000000001
8822,0.17778592375366553,0.8250000000000001
8824,0.1961143695014661,0.8250000000000001
8826,0.1961143695014661,0.8250000000000001
8828,0.1961143695014661,0.8250000000000001
8830,0.1961143695014661,0.8250000000000001
8832,0.2510997067448678,0.8250000000000001
8834,0.21444281524926667,0.8250000000000001
8836,0.21444281524926667,0.8250000000000001
8838,0.1961143695014661,0.8500000000000001
8840,0.2510997067448678,0.8500000000000001
8842,0.21444281524926667,0.8500000000000001
8844,0.21444281524926667,0.8500000000000001
8846,0.1961143695014661,0.8500000000000001
8848,0.15945747800586496,0.8500000000000001
8850,0.15945747800586496,0.8500000000000001
8852,0.15945747800586496,0.8500000000000001
8854,0.1961143695014661,0.8500000000000001
8856,0.15945747800586496,0.8500000000000001
8858,0.15945747800586496,0.8500000000000001
8860,0.17778592375366553,0.8500000000000001
8862,0.17778592375366553,0.8500000000000001
8864,0.17778592375366553,0.8500000000000001
8866,0.1961143695014661,0.875
8868,0.1411290322580644,0.875
8870,0.15945747800586496,0.875
8872,0.17778592375366553,0.875
8875,0.17778592375366553,0.875
8876,0.17778592375366553,0.875
8878,0.1961143695014661,0.875
8880,0.21444281524926667,0.875
8882,0.23277126099706724,0.875
8884,0.23277126099706724,0.875
8886,0.2694281524926684,0.9
8888,0.21444281524926667,0.9
8890,0.21444281524926667,0.9
8892,0.1961143695014661,0.9
8894,0.1961143695014661,0.9
8896,0.12280058651026382,0.9
8898,0.15945747800586496,0.9
8900,0.15945747800586496,0.925
8902,0.12280058651026382,0.925
8904,0.12280058651026382,0.925
8906,0.1411290322580644,0.925
8908,0.15945747800586496,0.925
8910,0.1961143695014661,0.925
8912,0.1961143695014661,0.925
8914,0.1961143695014661,0.925
8916,0.17778592375366553,0.925
8918,0.1961143695014661,0.925
8920,0.2510997067448678,0.9500000000000001
8922,0.2694281524926684,0.9500000000000001
8924,0.21444281524926667,0.9500000000000001
8926,0.1961143695014661,0.9500000000000001
8928,0.15945747800586496,0.9500000000000001
8930,0.17778592375366553,0.9500000000000001
8932,0.17778592375366553,0.9500000000000001
8934,0.1961143695014661,0.9500000000000001
8936,0.1961143695014661,0.9500000000000001
8938,0.1961143695014661,0.9500000000000001
8940,0.12280058651026382,0.9750000000000001
8942,0.1411290322580644,0.9750000000000001
8944,0.15945747800586496,0.9750000000000001
8946,0.15945747800586496,0.9750000000000001
8948,0.1961143695014661,0.9750000000000001
8950,0.1961143695014661,0.9750000000000001
8952,0.1961143695014661,0.9750000000000001
8954,0.1961143695014661,0.9750000000000001
8956,0.1961143695014661,0.9750000000000001
8958,0.23277126099706724,0.9750000000000001
8960,0.2510997067448678,0.9750000000000001
